77,82,3,91,68,83,42,12,12,7,19,23,49,21,67,57,14,70,74,25,46,55,48,82,32,82,63,30,74,27,82,80,80,32,36,86,87,7,93,57,26,28,43,94,84,93,58,24,85,79,80,8,2,24,31,88,96,96,11,17,90,44,83,54,92,45,51,24,62,2,0,37,31,21,96,85,51,75,48,10,66,91,50,68,71,16,5,66,67,49,75,74,95,53,37,31,14,91,51,39
24,39,22,57,47,34,8,61,46,67,90,46,13,65,70,69,14,70,80,77,50,18,37,67,21,4,74,92,99,66,83,18,9,60,61,45,57,68,86,2,52,26,9,76,67,20,72,10,80,93,65,76,98,11,51,48,89,59,19,15,5,91,40,5,59,14,54,84,39,55,37,0,94,59,72,96,20,17,2,57,92,32,93,69,94,8,22,95,31,8,18,47,5,69,93,46,23,2,50,42
46,96,27,86,93,47,84,22,78,80,16,2,88,87,7,60,53,72,80,72,80,78,28,58,94,26,69,81,3,75,96,88,17,80,21,66,4,27,46,22,66,64,61,86,11,59,31,9,23,18,38,8,7,94,96,57,54,79,62,2,94,25,99,4,8,11,53,68,60,46,31,94,0,21,81,91,9,83,96,39,33,46,12,75,21,65,62,7,58,39,55,68,16,66,14,72,52,20,5,22
51,95,40,72,26,14,75,86,57,72,85,22,69,82,83,7,78,78,80,41,17,57,27,27,26,67,5,96,19,4,13,29,68,74,43,85,96,38,96,83,15,71,10,69,14,26,61,52,59,74,89,25,32,29,80,43,7,65,34,17,72,33,38,66,55,97,24,2,39,48,21,59,21,0,21,33,9,69,6,65,71,75,99,49,84,33,75,90,40,93,23,10,23,92,31,19,53,94,82,90
97,48,23,66,22,32,48,2,94,18,92,51,10,72,87,62,58,26,39,86,84,60,34,26,99,66,55,99,65,96,6,98,80,76,1,23,46,59,90,46,21,78,33,11,41,99,67,35,66,96,12,18,5,62,18,56,46,98,60,10,3,92,99,21,51,30,62,60,43,97,96,72,81,21,0,66,46,30,42,42,72,38,90,57,12,40,64,90,96,9,78,32,88,90,28,43,4,92,14,28
17,69,57,78,92,64,17,45,6,16,7,64,53,68,57,73,44,1,60,41,93,11,83,67,76,97,28,11,62,13,52,17,94,35,20,61,64,48,11,15,13,57,57,61,79,25,56,92,3,53,91,32,1,11,39,50,45,7,56,67,63,75,41,11,22,46,89,28,74,84,85,96,91,33,66,0,82,73,47,34,81,34,64,58,33,64,98,79,30,19,5,94,20,99,31,76,19,15,5,13
6,32,93,58,42,51,28,45,12,69,56,62,41,87,9,74,73,12,66,28,55,5,25,98,90,90,13,83,44,60,69,17,86,79,26,41,13,23,73,94,82,14,51,76,68,62,33,17,37,41,28,78,51,89,35,97,95,77,62,97,60,76,28,63,72,7,80,88,1,62,51,20,9,9,46,82,0,68,78,38,72,29,43,9,54,29,5,35,41,80,92,95,42,54,70,9,22,50,69,32
58,43,64,7,29,43,83,87,70,66,81,83,61,28,81,24,5,67,99,82,7,72,82,58,31,86,79,13,76,23,78,90,9,98,60,16,24,38,81,98,73,29,72,29,65,85,29,70,32,62,8,98,19,23,61,45,61,73,35,22,79,78,15,39,77,88,67,72,61,33,75,17,83,69,30,73,68,0,24,53,74,72,74,80,83,11,57,47,73,87,88,59,72,76,33,3,83,89,24,13
16,64,74,28,52,52,96,63,26,46,61,36,94,1,86,9,59,6,93,6,18,10,61,8,63,12,93,59,87,74,8,93,87,56,33,12,74,30,4,96,43,84,49,59,14,21,37,30,31,36,28,23,97,33,2,35,93,24,95,86,18,34,27,73,13,52,43,5,99,89,48,2,96,6,42,47,78,24,0,64,39,28,49,3,96,85,62,80,77,9,96,85,99,39,87,63,24,59,32,45
40,25,36,27,33,13,6,3,33,51,66,98,5,72,60,53,79,39,31,11,15,39,38,61,53,19,48,46,57,91,97,32,28,69,20,56,41,8,57,77,31,95,69,1,9,12,43,27,70,5,51,61,13,63,55,92,20,11,82,46,8,12,82,41,38,89,3,82,55,18,10,57,39,65,42,34,38,53,64,0,47,62,58,63,43,59,99,98,18,43,72,42,95,88,83,46,75,95,66,26
84,34,27,19,86,92,3,24,54,98,54,89,22,21,44,69,28,57,27,47,82,7,90,83,39,39,17,41,7,2,13,59,96,44,7,96,42,42,13,56,43,19,95,23,77,78,15,50,10,92,88,88,74,71,98,26,87,29,51,53,1,17,72,15,79,60,25,88,38,64,66,92,33,71,72,81,72,74,39,47,0,90,70,57,91,11,36,24,88,18,66,43,96,80,75,65,84,83,85,37
28,67,21,9,29,34,72,67,38,30,44,91,44,52,2,94,21,80,93,16,94,57,52,45,23,23,70,7,93,12,87,36,35,22,76,88,18,9,17,93,41,55,10,34,13,43,51,80,83,93,28,19,51,92,23,99,57,12,3,92,32,22,91,53,12,54,18,1,11,19,91,32,46,75,38,34,29,72,28,62,90,0,74,21,67,29,1,14,52,39,20,61,86,34,65,68,94,62,83,11
51,32,27,93,70,7,43,87,76,75,82,87,62,64,70,68,68,10,32,10,98,33,46,85,49,82,15,77,48,41,38,30,87,2,93,99,51,20,75,99,99,61,83,62,14,59,78,28,62,90,93,98,57,40,40,38,53,74,84,74,50,89,19,24,80,33,99,80,55,64,50,93,12,99,90,64,43,74,49,58,70,74,0,39,40,76,16,89,28,64,51,13,85,84,17,24,54,68,97,76
28,65,36,58,74,11,56,17,32,79,80,75,80,41,97,56,70,86,42,51,50,18,16,14,95,83,67,90,27,97,16,29,61,28,70,71,5,52,73,46,26,42,74,58,37,90,56,6,58,46,2,55,29,45,22,58,22,46,51,40,65,44,55,87,33,3,98,46,90,79,68,69,75,49,57,58,9,80,3,63,57,21,39,0,17,98,89,8,26,81,62,3,8,42,57,22,61,86,94,31
56,82,16,20,46,58,75,6,73,97,70,94,68,26,18,38,17,33,45,48,12,60,56,55,65,74,3,58,58,74,70,93,99,89,94,91,18,30,52,1,10,6,47,95,4,61,2,40,5,65,24,33,92,79,37,98,87,26,14,56,56,37,17,24,3,70,63,31,51,95,71,94,21,84,12,33,54,83,96,43,91,67,40,17,0,60,29,85,98,53,22,17,74,98,1,14,45,10,77,44
46,54,41,97,2,27,83,27,35,35,26,96,32,14,1,64,37,11,55,15,19,67,88,7,11,83,15,5,49,14,68,59,95,7,90,15,25,17,77,32,28,39,5,65,92,5,20,8,23,55,78,33,47,8,63,85,2,19,74,6,93,65,79,44,43,21,46,83,76,73,16,8,65,33,40,64,29,11,85,59,11,29,76,98,60,0,58,49,83,64,7,70,19,87,95,5,83,46,52,26
60,20,42,20,6,54,94,75,14,62,6,65,36,26,21,76,81,32,82,42,33,27,53,6,17,66,80,31,38,1,73,97,54,26,48,63,19,85,27,57,67,99,97,82,13,31,76,21,57,63,40,56,45,27,72,18,8,31,81,84,45,87,16,37,30,92,98,86,20,66,5,22,62,75,64,98,5,57,62,99,36,1,16,89,29,58,0,61,55,7,81,32,43,20,11,74,33,70,58,53
17,85,37,6,95,17,16,6,71,99,22,32,76,8,1,94,17,32,34,5,81,17,70,28,91,45,57,82,92,44,46,57,52,96,29,20,76,68,37,73,19,7,71,86,86,65,93,91,34,63,38,83,39,99,37,60,36,19,29,15,74,49,95,19,23,81,95,83,73,26,66,95,7,90,90,79,35,47,80,98,24,14,89,8,85,49,61,0,87,81,86,24,50,10,8,80,28,54,23,55
51,21,37,90,21,15,53,94,97,59,83,68,59,97,28,59,12,20,13,30,24,58,50,13,76,11,38,31,79,93,56,37,45,21,15,38,99,77,95,57,36,38,80,53,29,17,79,26,73,71,34,49,51,7,24,12,98,46,22,22,53,74,86,70,92,27,35,73,80,56,67,31,58,40,96,30,41,73,77,18,88,52,28,26,98,83,55,87,0,40,29,13,4,75,47,49,4,86,67,71
72,70,88,60,73,46,98,28,33,31,75,51,64,87,39,16,56,5,26,24,90,87,81,47,1,25,12,32,80,77,21,39,33,5,63,85,48,65,96,56,66,67,57,30,74,70,82,4,70,54,19,28,84,6,69,66,62,23,81,75,16,39,94,53,54,38,17,30,62,35,49,8,39,93,9,19,80,87,9,43,18,39,64,81,53,64,7,81,40,0,57,50,43,9,64,53,15,85,46,99
74,27,10,77,33,85,49,80,98,25,97,59,37,16,18,14,79,10,31,67,70,28,44,9,19,36,37,60,10,80,52,8,35,27,55,3,72,31,49,19,80,44,79,83,4,28,5,13,14,49,67,72,68,19,21,76,73,88,13,36,74,53,66,58,50,74,46,20,59,35,75,18,55,23,78,5,92,88,96,72,66,20,51,62,22,7,81,86,29,57,0,22,90,74,8,39,44,5,13,21
16,11,89,6,65,3,10,66,85,89,83,1,46,68,17,17,49,73,62,14,71,97,5,72,52,16,81,9,26,76,11,25,85,84,48,24,77,65,14,37,35,82,24,91,22,16,32,42,96,66,9,34,43,16,44,56,5,60,66,2,72,51,7,98,96,84,35,3,38,33,74,47,68,10,32,94,95,59,85,42,43,61,13,3,17,70,32,24,13,50,22,0,56,47,22,72,90,97,30,26
67,72,53,40,88,84,40,5,36,61,76,17,7,52,49,59,69,45,40,26,84,29,54,44,64,70,68,36,9,96,44,26,40,63,57,40,34,58,62,49,93,24,12,53,69,67,67,71,5,59,99,96,28,75,69,43,56,20,90,71,65,11,28,80,85,74,81,41,57,87,95,5,16,23,88,20,42,72,99,95,96,86,85,8,74,19,43,50,4,43,90,56,0,47,42,73,26,68,60,18
75,66,92,66,37,70,11,52,26,59,83,72,94,76,1,95,25,85,94,52,37,30,34,84,86,64,66,86,73,88,71,63,87,50,42,89,66,82,21,28,59,99,62,85,94,27,85,15,67,50,31,32,37,16,70,99,92,13,19,71,74,9,31,94,99,80,16,69,89,28,53,69,66,92,90,99,54,76,39,88,80,34,84,42,98,87,20,10,75,9,74,47,47,0,14,81,65,28,36,77
38,44,27,6,61,73,67,98,55,49,11,84,70,31,51,82,26,5,99,98,15,57,9,36,24,42,94,41,68,80,94,85,75,31,74,83,66,70,64,41,48,19,62,48,43,86,85,7,21,94,26,99,15,64,11,36,58,80,10,69,90,30,91,42,46,69,90,12,6,86,37,93,14,31,28,31,70,33,87,83,75,65,17,57,1,95,11,8,47,64,8,22,42,14,0,68,59,16,47,23
93,97,89,62,62,74,72,10,40,13,10,1,47,61,80,28,6,68,36,70,87,96,3,89,54,76,3,8,66,95,93,24,99,70,16,31,19,56,28,2,59,26,99,98,9,97,88,92,87,85,3,99,45,59,90,77,53,19,28,74,31,43,48,74,74,12,4,92,28,34,31,46,72,19,43,76,9,3,63,46,65,68,24,22,14,5,74,80,49,53,39,72,73,81,68,0,3,61,88,52
56,11,62,45,59,12,39,46,20,30,55,87,94,11,4,44,26,44,30,1,75,39,25,65,30,82,78,17,15,46,92,12,15,44,32,71,18,14,70,46,42,17,58,32,66,6,25,11,5,76,53,58,89,62,8,59,94,85,86,57,44,30,72,55,43,90,11,96,70,80,14,23,52,53,4,19,22,83,24,75,84,94,54,61,45,83,33,28,4,15,44,90,26,65,59,3,0,6,31,65
81,87,44,59,64,26,48,20,78,70,92,75,87,36,86,86,34,53,15,1,83,25,37,78,42,58,44,19,9,58,44,40,95,94,36,25,32,58,79,30,36,41,66,36,93,63,66,84,37,66,21,47,30,98,67,50,24,71,54,77,43,61,48,92,68,97,9,88,82,40,91,2,20,94,92,15,50,89,59,95,83,62,68,86,10,46,70,54,86,85,5,97,68,28,16,61,6,0,90,30
4,46,7,9,23,23,6,27,50,79,13,64,50,97,46,96,11,44,99,97,27,71,38,21,1,34,24,7,73,24,80,34,38,35,14,94,55,54,78,66,5,42,62,79,86,72,81,68,17,97,21,29,87,76,64,53,25,12,14,66,22,58,35,72,94,24,31,25,55,14,51,50,5,82,14,5,69,24,32,66,85,83,97,94,77,52,58,23,67,46,13,30,60,36,47,88,31,90,0,11
61,55,97,85,76,22,82,41,89,4,59,80,35,82,88,52,4,2,87,59,8,27,43,66,48,86,25,40,4,88,42,2,94,68,28,85,55,78,25,10,69,45,35,3,13,71,72,86,93,71,86,65,3,70,85,21,86,71,32,22,43,55,95,28,52,20,47,46,94,17,39,42,22,90,28,13,32,13,45,26,37,11,76,31,44,26,53,55,71,99,21,26,18,77,23,52,65,30,11,0
